,Operatore,Profilo,Velocità (down/up),Territorio,Periodo,Tipo,Media,Dev. Std.,Min,Max,TP%,Misure,Anno
0,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"5,4Mbps","969,4","3,3Mbps","6,2Mbps",,43900,2014
1,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,53ms,"4,9", ,"
61ms
",0%,21946,2014
2,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,487.0kbps,"3,9",484.0kbps,488.0kbps,,43888,2014
3,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Download,"13,2Mbps","1398,1","10,5Mbps","15,0Mbps",,43860,2014
4,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Ping,33ms,"5,2", ,"
41ms
",0%,21920,2014
5,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Upload,498.0kbps,"2,4",497.0kbps,499.0kbps,,43855,2014
6,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"15,4Mbps",1744,"13,0Mbps","17,6Mbps",,107140,2014
7,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,17ms,"9,3", ,"
29ms
",0%,53560,2014
8,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,396.0kbps,11,369.0kbps,403.0kbps,,107140,2014
9,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"6,7Mbps","326,8","6,2Mbps","6,8Mbps",,108122,2014
10,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,15ms,"7,5", ,"
25ms
",0%,54050,2014
11,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,395.0kbps,"12,6",370.0kbps,402.0kbps,,108065,2014
12,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"7,7Mbps",64,"7,7Mbps","7,7Mbps",,43840,2014
13,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,32ms,"98,5", ,"
30ms
",0%,21920,2014
14,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,360.0kbps,"6,3",344.0kbps,362.0kbps,,43840,2014
15,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"1,9Mbps","17,2","1,9Mbps","2,0Mbps",,43880,2014
16,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,19ms,"92,3", ,"
17ms
",0%,21940,2014
17,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,360.0kbps,"8,9",338.0kbps,363.0kbps,,43880,2014
18,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"5,8Mbps","1236,3","4,1Mbps","6,8Mbps",,646335,2014
19,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,31ms,"15,6", ,"
55ms
",0%,323325,2014
20,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,606.0kbps,"160,5",248.0kbps,781.0kbps,,645878,2014
21,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Download,"5,8Mbps","1186,9","4,0Mbps","6,8Mbps",,681635,2014
22,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Ping,31ms,"13,7", ,"
55ms
",0%,340726,2014
23,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Upload,276.0kbps,"151,2",154.0kbps,731.0kbps,,680382,2014
24,ColtTelecom,"IPAccess,BusinessAccessPack","
4,1Mbps4,1Mbps
",Nazionale,"
Gen2014Giu2014
",Download,"5,4Mbps","199,8","5,2Mbps","5,4Mbps",,43743,2014
25,ColtTelecom,"IPAccess,BusinessAccessPack","
4,1Mbps4,1Mbps
",Nazionale,"
Gen2014Giu2014
",Ping,5ms,"0,5", ,"
6ms
",0%,21872,2014
26,ColtTelecom,"IPAccess,BusinessAccessPack","
4,1Mbps4,1Mbps
",Nazionale,"
Gen2014Giu2014
",Upload,"6,2Mbps","24,4","6,2Mbps","6,2Mbps",,43735,2014
27,Eolo,None,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"5,1Mbps","1304,4","2,8Mbps","6,9Mbps",,671283,2014
28,Eolo,None,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,23ms,"14,5", ,"
44ms
",0%,335554,2014
29,Eolo,None,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,361.0kbps,"38,9",270.0kbps,378.0kbps,,671030,2014
30,Eolo,Formula,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"5,8Mbps",1096,"4,0Mbps","6,9Mbps",,488635,2014
31,Eolo,Formula,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,23ms,12, ,"
41ms
",0%,244214,2014
32,Eolo,Formula,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,484.0kbps,"70,7",247.0kbps,634.0kbps,,488405,2014
33,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Nazionale,"
Gen2014Giu2014
",Download,"10,0Mbps","1548,8","9,4Mbps","13,7Mbps",,199573,2014
34,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Nazionale,"
Gen2014Giu2014
",Ping,10ms,"22,3", ,"
26ms
",0%,99733,2014
35,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Nazionale,"
Gen2014Giu2014
",Upload,"8,8Mbps","1964,2",842.0kbps,"9,4Mbps",,179650,2014
36,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Download,"10,2Mbps","492,3","10,0Mbps","10,5Mbps",,422580,2014
37,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Ping,25ms,"9,3", ,"
36ms
",0%,211434,2014
38,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Upload,835.0kbps,"76,9",783.0kbps,866.0kbps,,421407,2014
39,Intred,None,"
4,1Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"3,6Mbps","631,6","2,0Mbps","3,9Mbps",,32660,2014
40,Intred,None,"
4,1Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,42ms,"2,6", ,"
44ms
",0%,16293,2014
41,Intred,None,"
4,1Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,486.0kbps,"3,7",485.0kbps,486.0kbps,,32643,2014
42,LineaCom,"E4BfBusiness,Cremafibra","
30,0Mbps30,7Mbps
",Nazionale,"
Gen2014Giu2014
",Download,"27,2Mbps","3011,6","22,4Mbps","28,7Mbps",,43795,2014
43,LineaCom,"E4BfBusiness,Cremafibra","
30,0Mbps30,7Mbps
",Nazionale,"
Gen2014Giu2014
",Ping,9ms,"2,9", ,"
11ms
",0%,21840,2014
44,LineaCom,"E4BfBusiness,Cremafibra","
30,0Mbps30,7Mbps
",Nazionale,"
Gen2014Giu2014
",Upload,"1,5Mbps","10,6","1,4Mbps","1,5Mbps",,43716,2014
45,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"6,0Mbps","113,7","5,9Mbps","6,1Mbps",,43052,2014
46,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,33ms,"1,4", ,"
35ms
",0%,21525,2014
47,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,172.0kbps,"0,5",172.0kbps,173.0kbps,,43046,2014
48,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"3,5Mbps","832,1","1,2Mbps","4,0Mbps",,33980,2014
49,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,20ms,"4,1", ,"
32ms
",0%,16952,2014
50,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,492.0kbps,14,464.0kbps,500.0kbps,,33980,2014
51,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"5,3Mbps","1372,6","2,0Mbps","6,5Mbps",,31791,2014
52,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,23ms,"7,5", ,"
44ms
",0%,15864,2014
53,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,536.0kbps,"9,5",530.0kbps,539.0kbps,,31797,2014
54,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"6,6Mbps","161,7","6,5Mbps","6,6Mbps",,917982,2014
55,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,49ms,"8,3", ,"
60ms
",0%,459000,2014
56,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,398.0kbps,"7,7",394.0kbps,399.0kbps,,917839,2014
57,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Download,"9,3Mbps","254,7","8,9Mbps","9,5Mbps",,749040,2014
58,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Ping,37ms,"34,6", ,"
46ms
",0%,374431,2014
59,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Upload,860.0kbps,"61,2",787.0kbps,965.0kbps,,748524,2014
60,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Download,"6,9Mbps","355,8","6,8Mbps","7,0Mbps",,524004,2014
61,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Ping,31ms,"74,6", ,"
43ms
",0%,262048,2014
62,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Upload,435.0kbps,"45,3",394.0kbps,549.0kbps,,524164,2014
63,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Download,"14,7Mbps","1648,9","12,8Mbps","16,9Mbps",,463782,2014
64,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Ping,27ms,"7,2", ,"
43ms
",0%,232132,2014
65,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Upload,854.0kbps,"22,2",804.0kbps,872.0kbps,,463093,2014
66,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"3,7Mbps","433,3","2,7Mbps","4,0Mbps",,80959,2014
67,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,30ms,"8,2", ,"
52ms
",0%,40476,2014
68,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,485.0kbps,39,412.0kbps,496.0kbps,,80974,2014
69,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"7,4Mbps","441,4","6,3Mbps","7,7Mbps",,571329,2014
70,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,54ms,"10,8", ,"
73ms
",0%,273744,2014
71,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,507.0kbps,"9,9",491.0kbps,520.0kbps,,564682,2014
72,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Download,"6,7Mbps","81,8","6,6Mbps","6,8Mbps",,669466,2014
73,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Ping,14ms,"5,4", ,"
26ms
",0%,334714,2014
74,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Nazionale,"
Gen2014Giu2014
",Upload,422.0kbps,"12,2",401.0kbps,430.0kbps,,669435,2014
75,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Download,"16,2Mbps","595,3","15,2Mbps","16,7Mbps",,259677,2014
76,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Ping,13ms,"4,9", ,"
24ms
",0%,129823,2014
77,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2014Giu2014
",Upload,835.0kbps,"11,1",809.0kbps,841.0kbps,,259666,2014
78,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"5,8Mbps","498,3","5,3Mbps","6,2Mbps",,44638,2014
79,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,52ms,"28,1", ,"
60ms
",0%,22319,2014
80,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,485.0kbps,"12,4",480.0kbps,488.0kbps,,44640,2014
81,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Download,"12,7Mbps","1651,8","9,4Mbps","15,0Mbps",,44600,2014
82,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Ping,32ms,"21,4", ,"
40ms
",0%,22292,2014
83,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Upload,496.0kbps,"12,7",484.0kbps,499.0kbps,,44600,2014
84,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"15,5Mbps","1485,8","12,9Mbps","17,3Mbps",,99984,2014
85,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,14ms,"9,5", ,"
26ms
",0%,49992,2014
86,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,400.0kbps,5,396.0kbps,402.0kbps,,99970,2014
87,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"6,8Mbps","238,1","6,6Mbps","6,9Mbps",,99137,2014
88,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,14ms,"12,8", ,"
25ms
",0%,49559,2014
89,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,400.0kbps,"5,2",396.0kbps,402.0kbps,,99132,2014
90,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"7,7Mbps","88,1","7,7Mbps","7,7Mbps",,44540,2014
91,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,33ms,"123,6", ,"
30ms
",0%,22278,2014
92,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,360.0kbps,"6,3",344.0kbps,362.0kbps,,44555,2014
93,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"1,9Mbps",16,"1,9Mbps","2,0Mbps",,44600,2014
94,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,19ms,"92,7", ,"
17ms
",0%,22300,2014
95,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,360.0kbps,"8,7",338.0kbps,363.0kbps,,44600,2014
96,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"5,5Mbps","1193,1","2,5Mbps","6,8Mbps",,303448,2014
97,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,30ms,"15,2", ,"
52ms
",0%,151679,2014
98,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,662.0kbps,"124,6",403.0kbps,805.0kbps,,303325,2014
99,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Download,"5,8Mbps","789,5","4,7Mbps","6,8Mbps",,363751,2014
100,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Ping,33ms,"14,6", ,"
55ms
",0%,181822,2014
101,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Upload,302.0kbps,"175,5",163.0kbps,770.0kbps,,363385,2014
102,ColtTelecom,"IPAccess,BusinessAccessPack","
4,1Mbps4,1Mbps
",Nazionale,"
Lug2014Dic2014
",Download,"5,4Mbps","251,1","5,2Mbps","5,4Mbps",,44593,2014
103,ColtTelecom,"IPAccess,BusinessAccessPack","
4,1Mbps4,1Mbps
",Nazionale,"
Lug2014Dic2014
",Ping,9ms,"310,8", ,"
6ms
",0%,22294,2014
104,ColtTelecom,"IPAccess,BusinessAccessPack","
4,1Mbps4,1Mbps
",Nazionale,"
Lug2014Dic2014
",Upload,"6,2Mbps","156,7","6,2Mbps","6,2Mbps",,44453,2014
105,Eolo,None,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"5,2Mbps","1233,5","3,2Mbps","6,9Mbps",,569476,2014
106,Eolo,None,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,21ms,"10,8", ,"
46ms
",0%,284652,2014
107,Eolo,None,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,362.0kbps,50,244.0kbps,396.0kbps,,569421,2014
108,Eolo,Formula,"
7,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"5,8Mbps","1088,2","4,0Mbps","6,9Mbps",,693032,2014
109,Eolo,Formula,"
7,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,22ms,"10,3", ,"
43ms
",0%,346510,2014
110,Eolo,Formula,"
7,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,495.0kbps,"82,2",247.0kbps,655.0kbps,,692835,2014
111,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Nazionale,"
Lug2014Dic2014
",Download,"9,3Mbps","472,7","9,3Mbps","9,4Mbps",,163699,2014
112,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Nazionale,"
Lug2014Dic2014
",Ping,8ms,"4,9", ,"
12ms
",0%,84601,2014
113,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Nazionale,"
Lug2014Dic2014
",Upload,"9,3Mbps","400,8","9,1Mbps","9,4Mbps",,163420,2014
114,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Download,"10,1Mbps",870,"9,6Mbps","10,5Mbps",,534914,2014
115,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Ping,22ms,"12,5", ,"
36ms
",0%,277662,2014
116,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Upload,796.0kbps,"157,3",283.0kbps,868.0kbps,,534961,2014
117,Intred,None,"
4,1Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"3,7Mbps","404,6","2,8Mbps","3,9Mbps",,41267,2014
118,Intred,None,"
4,1Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,42ms,"2,1", ,"
44ms
",0%,20615,2014
119,Intred,None,"
4,1Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,489.0kbps,"25,3",485.0kbps,486.0kbps,,41263,2014
120,LineaCom,"E4BfBusiness,Cremafibra","
30,0Mbps30,7Mbps
",Nazionale,"
Lug2014Dic2014
",Download,"23,2Mbps","6316,7","13,6Mbps","28,8Mbps",,44418,2014
121,LineaCom,"E4BfBusiness,Cremafibra","
30,0Mbps30,7Mbps
",Nazionale,"
Lug2014Dic2014
",Ping,5ms,"3,7", ,"
8ms
",0%,22199,2014
122,LineaCom,"E4BfBusiness,Cremafibra","
30,0Mbps30,7Mbps
",Nazionale,"
Lug2014Dic2014
",Upload,"1,5Mbps","11,7","1,5Mbps","1,5Mbps",,44272,2014
123,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"6,0Mbps","176,2","5,9Mbps","6,1Mbps",,43654,2014
124,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,32ms,"1,9", ,"
35ms
",0%,21826,2014
125,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,172.0kbps,"1,7",172.0kbps,173.0kbps,,43635,2014
126,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"3,6Mbps","690,8","2,1Mbps","4,0Mbps",,44780,2014
127,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,18ms,"2,3", ,"
21ms
",0%,22356,2014
128,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,499.0kbps,"6,8",499.0kbps,500.0kbps,,44731,2014
129,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"5,9Mbps","849,9","3,9Mbps","6,7Mbps",,44498,2014
130,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,18ms,"2,2", ,"
21ms
",0%,22213,2014
131,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,538.0kbps,"7,6",538.0kbps,539.0kbps,,44500,2014
132,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"6,5Mbps",130,"6,5Mbps","6,6Mbps",,1011943,2014
133,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,51ms,"11,9", ,"
62ms
",0%,505958,2014
134,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,397.0kbps,6,393.0kbps,400.0kbps,,1011950,2014
135,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Download,"9,2Mbps",283,"8,7Mbps","9,5Mbps",,933790,2014
136,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Ping,38ms,51, ,"
46ms
",0%,466766,2014
137,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Upload,856.0kbps,"62,3",784.0kbps,965.0kbps,,933505,2014
138,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Download,"7,1Mbps","1262,6","6,8Mbps","7,0Mbps",,497396,2014
139,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Ping,29ms,"66,2", ,"
44ms
",0%,248723,2014
140,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Upload,449.0kbps,"99,4",401.0kbps,550.0kbps,,497307,2014
141,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Download,"14,8Mbps","1536,5","12,9Mbps","16,9Mbps",,418079,2014
142,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Ping,26ms,"11,7", ,"
34ms
",0%,209366,2014
143,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Nazionale,"
Lug2014Dic2014
",Upload,853.0kbps,"33,4",795.0kbps,872.0kbps,,417074,2014
144,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"4,0Mbps","327,9","3,4Mbps","4,4Mbps",,160131,2014
145,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Ping,33ms,"13,8", ,"
52ms
",0%,79995,2014
146,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Nazionale,"
Lug2014Dic2014
",Upload,526.0kbps,"94,9",412.0kbps,673.0kbps,,160147,2014
147,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Nazionale,"
Lug2014Dic2014
",Download,"7,6Mbps","266,6","7,4Mbps","7,7Mbps",,706652,2014
