,Operatore,Profilo,Velocità (down/up),Territorio,Periodo,Tipo,Media,Dev. Std.,Min,Max,TP%,Misure,Anno
137,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Nazionale,"
Lug2015Dic2015
",Upload,507.0kbps,"3,4",504.0kbps,510.0kbps,,689150,2015
138,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Nazionale,"
Lug2015Dic2015
",Download,"6,7Mbps","181,3","6,6Mbps","6,7Mbps",,655402,2015
139,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Nazionale,"
Lug2015Dic2015
",Ping,15ms,"5,8", ,"
26ms
",0%,326782,2015
140,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Nazionale,"
Lug2015Dic2015
",Upload,424.0kbps,"9,7",405.0kbps,430.0kbps,,650558,2015
141,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Nazionale,"
Lug2015Dic2015
",Download,"16,5Mbps","640,2","15,7Mbps","16,8Mbps",,203011,2015
142,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Nazionale,"
Lug2015Dic2015
",Ping,13ms,"5,1", ,"
23ms
",0%,101499,2015
143,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Nazionale,"
Lug2015Dic2015
",Upload,831.0kbps,"17,2",809.0kbps,840.0kbps,,201776,2015
0,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"5,3Mbps","974,5","1,5Mbps","6,1Mbps",,39213,2016
1,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,52ms,"19,1", ,"
52ms
",0%,19864,2016
2,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,486.0kbps,"4,2",486.0kbps,487.0kbps,,39143,2016
3,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"13,0Mbps","2422,9","6,3Mbps","14,5Mbps",,36476,2016
4,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,30ms,"0,6", ,"
31ms
",0%,18531,2016
5,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,494.0kbps,"2,5",493.0kbps,497.0kbps,,36480,2016
6,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"14,2Mbps","358,6","13,8Mbps","14,7Mbps",,16680,2016
7,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,13ms,"4,2", ,"
13ms
",0%,8316,2016
8,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,396.0kbps,"18,5",399.0kbps,400.0kbps,,16680,2016
9,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"6,8Mbps","257,5","6,7Mbps","6,8Mbps",,10920,2016
10,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,12ms,"1,1", ,"
14ms
",0%,5404,2016
11,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,388.0kbps,"33,6",310.0kbps,400.0kbps,,10915,2016
12,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"7,7Mbps","157,1","7,7Mbps","7,7Mbps",,41253,2016
13,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,33ms,"117,1", ,"
30ms
",0%,20627,2016
14,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,359.0kbps,"9,9",343.0kbps,362.0kbps,,41260,2016
15,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"1,9Mbps","21,8","1,9Mbps","2,0Mbps",,41240,2016
16,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,20ms,115, ,"
17ms
",0%,20617,2016
17,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,359.0kbps,"10,1",337.0kbps,363.0kbps,,41240,2016
18,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"6,0Mbps","958,8","4,4Mbps","6,6Mbps",,104434,2016
19,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,27ms,"13,9", ,"
50ms
",0%,52428,2016
20,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,652.0kbps,"151,2",433.0kbps,910.0kbps,,104632,2016
21,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"5,7Mbps","912,8","4,3Mbps","6,9Mbps",,343207,2016
22,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,30ms,"11,7", ,"
49ms
",0%,172184,2016
23,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,272.0kbps,"151,8",164.0kbps,731.0kbps,,343808,2016
24,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"9,7Mbps","4070,1","3,5Mbps","14,6Mbps",,138283,2016
25,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,25ms,"10,7", ,"
42ms
",0%,69575,2016
26,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,834.0kbps,"100,6",667.0kbps,950.0kbps,,121225,2016
27,Eolo,Formula,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"5,7Mbps","1283,5","3,1Mbps","6,9Mbps",,658493,2016
28,Eolo,Formula,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"6,2Mbps","1061,6","4,1Mbps","7,2Mbps",,508648,2016
29,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"7,3Mbps","3622,4","4,8Mbps","13,1Mbps",,55055,2016
30,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,27ms,"3,5", ,"
32ms
",0%,27628,2016
31,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,811.0kbps,"34,4",768.0kbps,864.0kbps,,54285,2016
32,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"6,6Mbps","416,5","6,4Mbps","6,9Mbps",,71260,2016
33,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,28ms,"7,8", ,"
34ms
",0%,35831,2016
34,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,865.0kbps,"7,7",860.0kbps,872.0kbps,,70729,2016
35,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"9,4Mbps","252,5","9,4Mbps","9,5Mbps",,99808,2016
36,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,9ms,"3,7", ,"
12ms
",0%,49513,2016
37,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,"9,0Mbps","476,7","8,1Mbps","9,4Mbps",,98069,2016
38,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"10,0Mbps","935,3","9,3Mbps","10,5Mbps",,489901,2016
39,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,19ms,"8,4", ,"
30ms
",0%,249959,2016
40,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,822.0kbps,89,707.0kbps,868.0kbps,,485869,2016
41,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"14,1Mbps","3793,6","10,1Mbps","20,0Mbps",,122525,2016
42,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,26ms,76, ,"
38ms
",0%,61170,2016
43,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,"3,1Mbps","3765,3",804.0kbps,"9,8Mbps",,122218,2016
44,Fastweb,"Superjet,Joy,Jet","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"16,2Mbps","3191,6","13,5Mbps","19,5Mbps",,129241,2016
45,Fastweb,"Superjet,Joy,Jet","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,18ms,"8,5", ,"
27ms
",0%,65371,2016
46,Fastweb,"Superjet,Joy,Jet","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,858.0kbps,"126,7",495.0kbps,979.0kbps,,130127,2016
47,LineaCom,"E4BfBusiness,Cremafibra","
30,0Mbps30,7Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"18,6Mbps","5442,3","13,6Mbps","28,7Mbps",,20380,2016
48,LineaCom,"E4BfBusiness,Cremafibra","
30,0Mbps30,7Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,6ms,"7,5", ,"
19ms
",0%,10143,2016
49,LineaCom,"E4BfBusiness,Cremafibra","
30,0Mbps30,7Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,"1,5Mbps","22,7","1,5Mbps","1,5Mbps",,20328,2016
50,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"6,1Mbps","98,5","5,9Mbps","6,2Mbps",,15860,2016
51,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,31ms,"1,8", ,"
33ms
",0%,7930,2016
52,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,170.0kbps,"0,8",170.0kbps,171.0kbps,,15860,2016
53,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"3,5Mbps","658,3","2,3Mbps","4,0Mbps",,40400,2016
54,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,21ms,"10,6", ,"
46ms
",0%,20177,2016
55,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,499.0kbps,"6,9",493.0kbps,501.0kbps,,40400,2016
56,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"6,1Mbps","1009,8","3,9Mbps","6,7Mbps",,40914,2016
57,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,21ms,"9,9", ,"
43ms
",0%,20444,2016
58,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,535.0kbps,"11,1",503.0kbps,539.0kbps,,40938,2016
59,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"6,5Mbps","155,2","6,4Mbps","6,7Mbps",,513663,2016
60,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,51ms,"8,3", ,"
62ms
",0%,256851,2016
61,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,397.0kbps,"9,9",396.0kbps,398.0kbps,,512116,2016
62,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"9,2Mbps","359,4","8,5Mbps","9,6Mbps",,612105,2016
63,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,36ms,11, ,"
46ms
",0%,306023,2016
64,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,850.0kbps,"89,1",639.0kbps,968.0kbps,,609780,2016
65,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"6,9Mbps","796,3","6,4Mbps","7,0Mbps",,295278,2016
66,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"14,8Mbps","1500,3","13,3Mbps","16,6Mbps",,270809,2016
67,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"3,8Mbps","262,2","3,3Mbps","4,0Mbps",,85943,2016
68,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,37ms,"14,1", ,"
56ms
",0%,42916,2016
69,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,520.0kbps,67,467.0kbps,692.0kbps,,84881,2016
70,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"12,3Mbps","1668,3","9,5Mbps","14,9Mbps",,55858,2016
71,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,48ms,"10,9", ,"
63ms
",0%,27935,2016
72,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
73,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,523.0kbps,13,506.0kbps,528.0kbps,,55712,2016
74,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"13,3Mbps","2060,9","9,5Mbps","16,5Mbps",,236308,2016
75,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,48ms,"9,9", ,"
62ms
",0%,118093,2016
76,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,749.0kbps,"124,6",529.0kbps,938.0kbps,,196555,2016
77,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Download,"6,7Mbps","165,7","6,6Mbps","6,8Mbps",,366375,2016
78,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Ping,13ms,"4,4", ,"
18ms
",0%,183350,2016
79,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Nazionale,"
Gen2016Giu2016
",Upload,424.0kbps,"18,2",406.0kbps,430.0kbps,,356593,2016
80,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Download,"16,4Mbps","490,8","15,7Mbps","16,6Mbps",,123612,2016
81,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Ping,14ms,"2,8", ,"
20ms
",0%,61831,2016
82,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2016Giu2016
",Upload,824.0kbps,39,734.0kbps,840.0kbps,,122757,2016
83,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"51,9ms","3,9", ,"
52,9ms
",0%,36100,2016
84,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"30,1ms","1,1", ,"
30,9ms
",0%,36820,2016
85,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"12,4ms","0,4", ,"
13,1ms
",0%,212,2016
86,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"12,2ms","4,2", ,"
12,8ms
",0%,7260,2016
87,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"33,4ms","118,3", ,"
29,9ms
",0%,16488,2016
88,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"18,9ms","92,3", ,"
16,6ms
",0%,22100,2016
89,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"25,4ms","18,1", ,"
68,6ms
",0%,80836,2016
90,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"32,6ms","14,4", ,"
57,4ms
",0%,438368,2016
91,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"27,2ms","11,2", ,"
44,1ms
",0%,350224,2016
92,Eolo,Formula,"
7,0Mbps512.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"21,4ms","15,1", ,"
37,2ms
",0%,291544,2016
93,Eolo,Formula,"
20,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"19,6ms","12,5", ,"
38,1ms
",0%,356796,2016
94,Fastweb,JetUBB,"
100,0Mbps20,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"12,1ms","3,3", ,"
14,8ms
",0%,6268,2016
95,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"27,2ms","4,4", ,"
28,2ms
",0%,26488,2016
96,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"21,2ms","21,6", ,"
31,7ms
",0%,251488,2016
97,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"23,3ms","8,0", ,"
32,7ms
",0%,62416,2016
98,Fastweb,"Superjet,Joy,Jet","
20,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"16,3ms","4,8", ,"
24,6ms
",0%,44720,2016
99,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"32,2ms","2,7", ,"
36,9ms
",0%,28174,2016
100,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"21,9ms","10,1", ,"
38,6ms
",0%,28032,2016
101,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"20,1ms","10,0", ,"
31,5ms
",0%,29416,2016
102,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"42,5ms","18,9", ,"
48,3ms
",0%,322196,2016
103,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"29,7ms","11,9", ,"
35,9ms
",0%,374604,2016
104,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Nazionale,"
Lug2016Dic2016
",Download,"6,6Mbps","862,8","5,2Mbps",,,39570,2016
105,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Download,"7,4Mbps","337,4","7,2Mbps",,,71831,2016
106,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Download,"16,4Mbps","1235,0","14,6Mbps",,,71723,2016
107,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"23,8ms","3,5", ,"
28,2ms
",0%,31380,2016
108,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"40,4ms","13,4", ,"
57ms
",0%,179800,2016
109,Vodafone,SuperADSL,"
16,0Mbps1,2Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"40,3ms","9,5", ,"
52,8ms
",0%,44080,2016
110,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Nazionale,"
Lug2016Dic2016
",Ping,"15,0ms","4,6", ,"
24,5ms
",0%,418272,2016
111,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
12,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"19,4ms","6,2", ,"
34,8ms
",0%,29200,2016
112,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
14,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"11,7ms","2,2", ,"
14,6ms
",0%,98076,2016
113,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
17,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"18,3ms","4,8", ,"
24,9ms
",0%,31536,2016
114,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Nazionale,"
Lug2016Dic2016
",Ping,"14,0ms","2,6", ,"
16,8ms
",0%,130310,2016
0,Acantho,BigBand,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"49,6ms","2,0", ,"
51,2ms
",0%,38160,2017
1,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2017Giu2017
",Ping,"27,5ms","0,9", ,"
28,1ms
",0%,42890,2017
2,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"12,9ms","6,1", ,"
13,3ms
",0%,164,2017
3,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"12,4ms","0,6", ,"
13,1ms
",0%,5760,2017
4,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"33,9ms","126,7", ,"
29,9ms
",0%,22108,2017
5,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"19,7ms","103,3", ,"
16,6ms
",0%,28028,2017
6,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"17,2ms","6,6", ,"
19,4ms
",0%,59424,2017
7,Eolo,Formula,"
7,0Mbps512.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"19,7ms","12,8", ,"
35,4ms
",0%,289804,2017
8,Eolo,Formula,"
20,0Mbps1,0Mbps
",Nazionale,"
Gen2017Giu2017
",Ping,"20,0ms","12,1", ,"
39,4ms
",0%,380716,2017
9,Fastweb,JetUBB,"
100,0Mbps20,0Mbps
",Nazionale,"
Gen2017Giu2017
",Ping,"12,7ms","3,6", ,"
15,2ms
",0%,33668,2017
10,Fastweb,Joy,"
160,0Mbps20,0Mbps
",Nazionale,"
Gen2017Giu2017
",Ping,"12,6ms","1,2", ,"
15,5ms
",0%,8544,2017
11,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Nazionale,"
Gen2017Giu2017
",Ping,"15,0ms","7,2", ,"
27,3ms
",0%,53260,2017
12,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Nazionale,"
Gen2017Giu2017
",Ping,"20,9ms","9,3", ,"
31,2ms
",0%,334800,2017
13,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Nazionale,"
Gen2017Giu2017
",Ping,"23,6ms","6,5", ,"
30,4ms
",0%,85664,2017
14,Fastweb,"Superjet,Joy,Jet","
20,0Mbps1,0Mbps
",Nazionale,"
Gen2017Giu2017
",Ping,"17,0ms","6,0", ,"
26,2ms
",0%,94288,2017
15,LineaCom,"E4BfBusiness,Cremafibra","
30,0Mbps30,7Mbps
",Nazionale,"
Gen2017Giu2017
",Ping,"4,7ms","4,0", ,"
7,4ms
",0%,1384,2017
16,SiPortal,SiAdsl7Mega,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"30,8ms","1,8", ,"
33,5ms
",0%,32464,2017
17,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"19,7ms","9,7", ,"
27,2ms
",0%,28908,2017
18,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"19,4ms","9,3", ,"
24,6ms
",0%,26292,2017
19,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2017Giu2017
",Ping,"41,6ms","7,1", ,"
49,1ms
",0%,368828,2017
20,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Nazionale,"
Gen2017Giu2017
",Ping,"29,1ms","8,6", ,"
36,0ms
",0%,394804,2017
21,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Nazionale,"
Gen2017Giu2017
",Download,"6,8Mbps","678,9","5,4Mbps",,,23566,2017
