,Operatore,Profilo,Velocità (down/up),Territorio,Periodo,Tipo,Media,Dev. Std.,Min,Max,TP%,Misure,Anno
952,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
953,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Download,"9,7Mbps","1323,9","6,5Mbps","10,2Mbps",,33609,2015
954,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,30ms,"6,6", ,"
36ms
",0%,16976,2015
955,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Upload,843.0kbps,"24,9",802.0kbps,865.0kbps,,33583,2015
956,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Download,"12,7Mbps","1827,5","8,4Mbps","13,5Mbps",,33635,2015
957,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,31ms,"9,5", ,"
38ms
",0%,16963,2015
958,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Upload,842.0kbps,"25,1",802.0kbps,866.0kbps,,33777,2015
959,Fastweb,"Superjet,Joy,Jet","
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
960,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Download,"6,4Mbps","162,2","6,2Mbps","6,6Mbps",,41499,2015
961,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,50ms,"8,1", ,"
62ms
",0%,20750,2015
962,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Upload,397.0kbps,"1,5",396.0kbps,398.0kbps,,41500,2015
963,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Download,"8,8Mbps","339,3","8,4Mbps","9,2Mbps",,37639,2015
964,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,44ms,"23,9", ,"
46ms
",0%,18820,2015
965,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Upload,885.0kbps,"51,3",788.0kbps,916.0kbps,,37639,2015
966,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
967,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Download,"7,0Mbps","73,3","6,8Mbps","7,0Mbps",,25836,2015
968,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,14ms,"1,8", ,"
17ms
",0%,12928,2015
969,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Upload,435.0kbps,"8,9",420.0kbps,438.0kbps,,25859,2015
970,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Download,"13,9Mbps","327,9","13,6Mbps","14,0Mbps",,25715,2015
971,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,13ms,"1,9", ,"
16ms
",0%,12858,2015
972,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Upload,872.0kbps,12,838.0kbps,877.0kbps,,25702,2015
973,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Download,"7,6Mbps","328,4","7,6Mbps","7,6Mbps",,41996,2015
974,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,52ms,"1,8", ,"
54ms
",0%,21043,2015
975,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Upload,508.0kbps,"2,1",506.0kbps,509.0kbps,,41913,2015
976,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Download,"6,7Mbps","139,9","6,7Mbps","6,7Mbps",,42327,2015
977,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,14ms,"1,8", ,"
17ms
",0%,21159,2015
978,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Upload,428.0kbps,"8,4",415.0kbps,431.0kbps,,42317,2015
979,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
980,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"33,4ms","118,3", ,"
29,9ms
",0%,16488,2016
981,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"18,9ms","92,3", ,"
16,6ms
",0%,22100,2016
982,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"21,6ms","2,9", ,"
22,6ms
",0%,30176,2016
983,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"20,4ms","6,3", ,"
30,6ms
",0%,31232,2016
984,Eolo,Formula,"
7,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"17,9ms","14,1", ,"
23,2ms
",0%,16256,2016
985,Eolo,Formula,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"17,0ms","11,0", ,"
19,1ms
",0%,31252,2016
986,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"29,3ms","2,0", ,"
30,1ms
",0%,31268,2016
987,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"47,0ms","17,6", ,"
51,3ms
",0%,30656,2016
988,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"32,7ms","12,9", ,"
35,6ms
",0%,25524,2016
989,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"14,8ms","2,7", ,"
18,8ms
",0%,30516,2016
990,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"13,1ms","2,6", ,"
17,4ms
",0%,30568,2016
991,Vodafone,SuperADSL,"
16,0Mbps1,2Mbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"44,4ms","2,0", ,"
45,1ms
",0%,10172,2016
992,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"16,3ms","2,4", ,"
17,9ms
",0%,29880,2016
993,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2016Dic2016
",Ping,"15,6ms","1,6", ,"
17,6ms
",0%,17524,2016
994,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"8,2Mbps","7,3","8,2Mbps",,,7619,2017
995,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"32,3ms","100,7", ,"
29,9ms
",0%,30476,2017
996,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,389.3kbps,"7,6",379.6kbps,,,7619,2017
997,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"2,1Mbps","0,6","2,1Mbps",,,7285,2017
998,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"18,1ms","67,1", ,"
16,6ms
",0%,29140,2017
999,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,388.4kbps,"10,1",379.1kbps,,,7285,2017
1000,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"6,4Mbps","1,1","6,4Mbps",,,8246,2017
1001,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"22,3ms","4,5", ,"
32,7ms
",0%,32984,2017
1002,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,223.4kbps,"0,7",223.2kbps,,,8246,2017
1003,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"13,9Mbps","446,4","13,5Mbps",,,8742,2017
1004,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"20,0ms","5,0", ,"
29,9ms
",0%,34968,2017
1005,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,933.1kbps,"223,6",925.1kbps,,,8742,2017
1006,Eolo,Formula,"
7,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"6,6Mbps","1305,5","3,3Mbps",,,6357,2017
1007,Eolo,Formula,"
7,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"18,2ms","7,7", ,"
19,4ms
",0%,25428,2017
1008,Eolo,Formula,"
7,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,523.7kbps,"9,3",518.9kbps,,,6357,2017
1009,Eolo,Formula,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"6,9Mbps","1397,8","3,3Mbps",,,8840,2017
1010,Eolo,Formula,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"25,4ms","8,5", ,"
26,6ms
",0%,35360,2017
1011,Eolo,Formula,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,"1,0Mbps","11,3","1,0Mbps",,,8840,2017
1012,Fastweb,Joy,"
160,0Mbps20,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"149,0Mbps","1788,6","145,8Mbps",,,189,2017
1013,Fastweb,Joy,"
160,0Mbps20,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"12,7ms","1,0", ,"
15,5ms
",0%,756,2017
1014,Fastweb,Joy,"
160,0Mbps20,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,"22,5Mbps","58,6","22,4Mbps",,,189,2017
1015,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"7,1Mbps","160,8","7,1Mbps",,,4581,2017
1016,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"29,1ms","0,6", ,"
29,8ms
",0%,18324,2017
1017,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,908.8kbps,"9,9",903.8kbps,,,4581,2017
1018,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"46,2ms","3,8", ,"
48,8ms
",0%,29688,2017
1019,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"9,7Mbps","436,9","9,8Mbps",,,5394,2017
1020,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"32,1ms","6,6", ,"
35,6ms
",0%,21576,2017
1021,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,947.5kbps,"43,1",942.7kbps,,,5394,2017
1022,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"7,4Mbps","433,6","7,4Mbps",,,8343,2017
1023,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"14,3ms","2,7", ,"
20,5ms
",0%,33372,2017
1024,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,463.7kbps,"36,1",445.6kbps,,,8343,2017
1025,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"14,0Mbps","942,4","13,0Mbps",,,5916,2017
1026,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"12,7ms","1,9", ,"
16,1ms
",0%,23664,2017
1027,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,917.6kbps,"5,8",914.7kbps,,,5916,2017
1028,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"7,2Mbps","54,9","7,2Mbps",,,8400,2017
1029,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"57,9ms","3,6", ,"
66,8ms
",0%,33600,2017
1030,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,536.8kbps,"5,7",533.8kbps,,,8400,2017
1031,Vodafone,SuperADSL,"
16,0Mbps1,2Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"14,0Mbps","473,2","13,5Mbps",,,8839,2017
1032,Vodafone,SuperADSL,"
16,0Mbps1,2Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"46,9ms","1,9", ,"
47,6ms
",0%,35356,2017
1033,Vodafone,SuperADSL,"
16,0Mbps1,2Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,"1,2Mbps","5,0","1,2Mbps",,,8839,2017
1034,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"7,1Mbps","310,4","7,1Mbps",,,8424,2017
1035,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"13,8ms","2,9", ,"
17,1ms
",0%,33696,2017
1036,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,452.6kbps,"33,6",442.3kbps,,,8424,2017
1037,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Download,"11,0Mbps","275,7","10,6Mbps",,,6763,2017
1038,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Ping,"14,4ms","3,0", ,"
17,0ms
",0%,27052,2017
1039,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2017Dic2017
",Upload,877.1kbps,"8,9",874.0kbps,,,6763,2017
1040,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"8,2Mbps","196,5","8,2Mbps",,,5287,2018
1041,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"31,2ms","83,7", ,"
29,7ms
",0%,52870,2018
1042,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,394.9kbps,"9,9",384.7kbps,,,5287,2018
1043,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"1,9Mbps","91,9","1,9Mbps",,,8087,2018
1044,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"18,5ms","88,3", ,"
16,6ms
",0%,80870,2018
1045,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,410.6kbps,"26,0",382.0kbps,,,8087,2018
1046,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"6,4Mbps","159,1","6,4Mbps",,,8122,2018
1047,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"25,0ms","3,5", ,"
26,8ms
",0%,81220,2018
1048,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,223.1kbps,"5,6",222.7kbps,,,8122,2018
1049,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"13,6Mbps","763,4","12,8Mbps",,,8384,2018
1050,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"23,6ms","5,4", ,"
35,1ms
",0%,83840,2018
1051,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,857.9kbps,"90,9",734.2kbps,,,8384,2018
1052,Eolo,Formula,"
7,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"6,8Mbps","988,6","4,3Mbps",,,8129,2018
1053,Eolo,Formula,"
7,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"15,3ms","7,0", ,"
18,5ms
",0%,81290,2018
1054,Eolo,Formula,"
7,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,526.6kbps,"8,1",526.0kbps,,,8129,2018
1055,Eolo,Formula,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"7,0Mbps","1140,5","4,3Mbps",,,8393,2018
1056,Eolo,Formula,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"15,5ms","7,9", ,"
15,6ms
",0%,83930,2018
1057,Eolo,Formula,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,995.3kbps,"40,1",926.3kbps,,,8393,2018
1058,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"10,7Mbps","70,6","10,7Mbps",,,8133,2018
1059,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"29,3ms","3,6", ,"
29,9ms
",0%,81330,2018
1060,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,912.6kbps,"14,5",903.8kbps,,,8133,2018
1061,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"9,8Mbps","324,1","9,8Mbps",,,5823,2018
1062,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"28,4ms","6,2", ,"
30,3ms
",0%,58230,2018
1063,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,950.2kbps,"33,9",944.0kbps,,,5823,2018
1064,TIM,TIMSuperMega,"
30,0Mbps3,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"29,5Mbps","10,3","29,5Mbps",,,8128,2018
1065,TIM,TIMSuperMega,"
30,0Mbps3,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"12,6ms","0,5", ,"
13,3ms
",0%,81280,2018
1066,TIM,TIMSuperMega,"
30,0Mbps3,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,"3,1Mbps","52,4","3,0Mbps",,,8128,2018
1067,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"7,5Mbps","672,6","7,4Mbps",,,2130,2018
1068,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"16,3ms","0,8", ,"
16,9ms
",0%,21300,2018
1069,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,486.0kbps,"52,6",471.1kbps,,,2130,2018
1070,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"13,0Mbps","206,0","12,9Mbps",,,2181,2018
1071,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"14,3ms","1,6", ,"
15,6ms
",0%,21810,2018
1072,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,922.3kbps,"11,8",916.5kbps,,,2181,2018
1073,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"7,2Mbps","766,4","6,7Mbps",,,4823,2018
1074,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"56,6ms","17,6", ,"
67,4ms
",0%,48230,2018
1075,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,525.8kbps,"228,2",529.9kbps,,,4823,2018
1076,Vodafone,SuperADSL,"
16,0Mbps1,2Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"14,7Mbps","1361,3","14,5Mbps",,,8391,2018
1077,Vodafone,SuperADSL,"
16,0Mbps1,2Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"35,8ms","3,4", ,"
37,1ms
",0%,83910,2018
1078,Vodafone,SuperADSL,"
16,0Mbps1,2Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,"1,2Mbps","114,8","1,1Mbps",,,8391,2018
1079,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"7,1Mbps","93,2","7,1Mbps",,,5972,2018
1080,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"15,3ms","1,8", ,"
17,9ms
",0%,59720,2018
1081,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,451.9kbps,"9,0",439.6kbps,,,5972,2018
1082,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Download,"11,1Mbps","200,7","11,1Mbps",,,6137,2018
1083,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Ping,"13,7ms","2,7", ,"
15,6ms
",0%,61370,2018
1084,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
12,0Mbps1,0Mbps
",Trentino-AltoAdige,"
Lug2018Dic2018
",Upload,877.4kbps,"17,9",873.5kbps,,,6137,2018
1085,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2019Dic2019
",Download,"8,2Mbps","164,4","8,2Mbps",,,8544,2019
1086,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2019Dic2019
",Ping,"28,8ms","59,2", ,"
28,0ms
",0%,85440,2019
1087,Brennercom,AllesKlar,"
8,0Mbps384.0kbps
",Trentino-AltoAdige,"
Lug2019Dic2019
",Upload,393.7kbps,"12,4",378.4kbps,,,8544,2019
1088,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Trentino-AltoAdige,"
Lug2019Dic2019
",Download,"1,9Mbps","23,3","1,9Mbps",,,8200,2019
1089,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Trentino-AltoAdige,"
Lug2019Dic2019
",Ping,"15,3ms","55,6", ,"
14,6ms
",0%,82000,2019
1090,Brennercom,AllesKlarLight,"
2,0Mbps256.0kbps
",Trentino-AltoAdige,"
Lug2019Dic2019
",Upload,418.3kbps,"19,3",392.0kbps,,,8200,2019
